video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,,
dTr9rh0k8V4,Rick & Renner - Live Show - Aniversário de Tatuí (194 anos),2020-08-08T21:02:41Z,UCgU_qhvln4Wt-BCbAMUTltA,Rick & Renner Oficial,10,2020-08-12T00:00:00Z,[None],225227,6565,128,125,https://i.ytimg.com/vi/dTr9rh0k8V4/default.jpg,False,False,#rickerenner #radarrecords #aovivo #live #sertanejo #comigo,,
GClOJHl_dWw,Veja como foi a LIVE com Mauro Cezar depois de Flamengo 0 x 1 Atlético,2020-08-09T22:24:24Z,UCRcRAyb5Y4x3HVNKBZ9SMLA,Mauro Cezar,24,2020-08-12T00:00:00Z,[None],98249,9490,332,450,https://i.ytimg.com/vi/GClOJHl_dWw/default.jpg,False,False,"Comandado por Jorge Sampaoli, time mineiro venceu no Maracanã na estreia de Domènec Torrent pelo campeão brasileiro.",,
lVeR8WsFW0Y,VMZ - Sem Ela | Feat. Lucas A.R.T | Prod. Bruno Zanardi,2020-08-07T22:00:03Z,UCgnKIwH7COU1ellkhepcvEg,VMZ,10,2020-08-12T00:00:00Z,VMZ|VmZ|Rap|RAP|Rap Geek|TRAP GEEK|trap|Lucas ART|Lucas A.R.T|7minutoz|obito|kamui|rin|sem ela|naruto|anime,841896,118968,566,10417,https://i.ytimg.com/vi/lVeR8WsFW0Y/default.jpg,False,False,"Deus é a Resposta, ame ele acima de tudo.Bem Vindos a mais um Episodio do Universo V-II.Hoje Temos a Interpretação de Obito de um Universo do anime Naruto, Juntamente com uma participação mais que especial de Lucas A.R.T.Com a Interpretação de VMZ e Lucas, baseados na persona de Obito, Trazemos uma nova Música pra vocês.Feita como muito esforço por:VMZ, Lucas A.R.T, Bruno Zanardi, Tércio Andrade, Alone e Shouto.Ficha Técnica:Produção Musical, Arranjo eletrônico, Mix e Master: Bruno ZanardiTeclado e composição melódica: Tércio AndradeRoteiro: VMZVoz e Letra: VMZ e Lucas A.R.TEdição de Vídeo: AloneDesenhos e Ilustrações: AloneMiniatura do Vídeo: ShoutoAgradecimentos a todos os envolvidos nesse projeto muito trabalhoso.Esperamos que o resultado agrade ao público tanto quanto nos agradou.O projeto X segue em Ação.Obrigado a todos que estão confiando no meu trabalho!Eu prometo continuar melhorando.  Letra:VMZ: Ela não tinha culpa de nada E por nada se foi Culpa de nada E por nada se foi Abandonada Sem luz, Sem herói Sem coração, é minha alma que dói Quem foi que sangrou? Olha maldade que nos dominou Somos reféns de uma série de dor Quero me apresente o fator Esse é inferno que o mundo criou A crueldade nos apresentou Noites em claro, sem ela, estou Tantas mazelas, misérias e pavorNós já nascemos criados pro horror No que foi a vida me transformou?(X2)Em monstro triste Noites eu viviVendo olhos serenos chamar Meu nome ouvi Eu não consegui Nem se quer falar Falhei ao tentar Lucas A.R.T:Eu não sei o que é o amorPorque só conheço e a dor da ilusãoEu não sei o que é o amorPorque você arrancou meu coraçãoEu sei que eu não sou perfeitoMas não precisava acabar desse jeitoO fim da nossa história atravessou meu peitoIgual um ChidoriEu não sei o que é o amorEu só sei que é tarde pra eu te pedir perdãoVMZ:Sem ela vou ficar Vi tudo acabar O mundo desabar Como continuar?Ela caminhando sobre nuvens Mas o seu coraçãofoi dilacerado pelo mal Esse é caminho da dor Passos largos Onde estou? Me responda o que restou Já não sei mais quem eu souLucas A.R.T:Eu não sei o que é o amorPorque só conheço e a dor da ilusãoEu não sei o que é o amorPorque você arrancou meu coraçãoEu sei que eu não sou perfeitoMas não precisava acabar desse jeitoO fim da nossa história atravessou meu peitoIgual um ChidoriEu não sei o que é o amorEu só sei que é tarde pra eu te pedir perdãoVMZ - Sem Ela | Feat. Lucas A.R.T | Prod. Bruno ZanardiVMZ - Sem Ela | Feat. Lucas A.R.T | Prod. Bruno ZanardiVMZ - Sem Ela | Feat. Lucas A.R.T | Prod. Bruno Zanardi",,
M91gKrhW8tY,Por que a ÁGUA sai BRANCA da torneira? #AprendiHoje,2020-08-08T14:30:06Z,UCKHhA5hN2UohhFDfNXB_cvQ,Manual do Mundo,28,2020-08-12T00:00:00Z,como fazer|como funciona|experiência|teste|ciência|experimento|conhecimento|água branca|pode beber|pode beber água branca|cloro|por que a água sai branca|água suja|água potável|aprendi hoje|dúvida cruel|manual do mundo|iberê thenório,429257,79918,494,4806,https://i.ytimg.com/vi/M91gKrhW8tY/default.jpg,False,False,"Você está com muita sede, corre para tomar um copão de água e quando abre a torneira... A ÁGUA SAI TODA BRANCA! Neste vídeo, nós tiramos essa dúvida cruel, mostramos se é seguro ou não tomar a água branca que sai da torneira e ainda fizemos uma experiência incrível mostrando o porquê isso acontece!► Você beberia água da privada? A gente, sim! https://youtu.be/Uv28RalFd-E► Como é feito o TRATAMENTO DE ÁGUA https://youtu.be/cWBSF0VyiMI► DESINFETANTE CASEIRO: Este você PODE FAZER! https://youtu.be/sSouqRT6I7c► Inscreva-se: https://youtube.com/user/iberethenorio?sub_confirmation=1Dúvidas e sugestões: contato@manualdomundo.com.brProfessores, escolas e universidades: fernando@manualdomundo.com.brNegócios: atendimento@manualdomundo.com.brImprensa e convites: assessoria@manualdomundo.com.br Site: http://manualdomundo.com.br Facebook: http://facebook.com/manualdomundo Instagram: http://instagram.com/manualdomundo Twitter: http://twitter.com/manualdomundo  Facebook Mari: http://facebook.com/marifulfaroreal Instagram Mari: http://instagram.com/amarifulfaro Twitter Mari: http://twitter.com/marifulfaro  Instagram Iberê: http://instagram.com/oibere Twitter Iberê: http://twitter.com/iberethenorioCRÉDITOSDireção e apresentação: Iberê Thenório Produção executiva: Mari FulfaroImagens: André CavalieriProdução: Fernando A. SouzaEdição e finalização: Danilo Viana  📩Manual do Mundo Comunicação LTDA Caixa Postal 77811CEP 05503-970 SP - SP",,
ZyGyqJfSVd4,TRANSFORMAÇÃO DOS GORDINHOS EM 30 DIAS | FINAL,2020-08-09T14:00:13Z,UC3wVslvR1r5lKPeh7wpoG8Q,Victor Lelis,24,2020-08-12T00:00:00Z,victor lelis|saude|musculação|motivação|lelis|projeto frango|projeto gordinho|final projeto gordinho|resultado gordinhos|transformação gordinhos|antes depois academia|antes depois|emagrecimento|perda de gordura|barriga trincada|perder peso rapido|emagrecer rapido,190531,35096,134,2160,https://i.ytimg.com/vi/ZyGyqJfSVd4/default.jpg,False,False,"💪  GARANTA SUA VAGA NO MEU PROJETO 30 DIAS: http://www.projeto30dias.com.brObrigado a todos os patrocinadores: Growth, Oficial Farma, Mith, Fit World Culinária, Super Life📷 MEU INSTAGRAM: https://www.instagram.com/victorlelis/João Montanha: @joaopaulo_mv_Junio: @juniosantosofcSarah Nutri: @sarahmalta.nutriIsaias Personal: @isaiaszazapersonalBárbara: @baacmartins",,
Fh6hjJhDG2w,Follow The Sun #3 - Chapadão de Pipa - RN,2020-08-09T09:21:39Z,UC6vBjDXGA4v1xO8W51n7MKQ,Bhaskar,10,2020-08-12T00:00:00Z,[None],59298,3285,36,93,https://i.ytimg.com/vi/Fh6hjJhDG2w/default.jpg,False,False,3ª edição do projeto Follow The Sun. Em busca do amanhecer! Local: Chapadão - PIPA (RN)Me siga nas redes sociais:Instagram: http://instagram.com.br/bhaskarFacebook: http://facebook.com.br/bhaskarmusicSpotify: https://spoti.fi/2NW4EPISoundcloud: https://soundcloud.com/bhaskarofficial,,
hsm4poTWjMs,Cardi B - WAP feat. Megan Thee Stallion [Official Music Video],2020-08-07T04:00:10Z,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,10,2020-08-12T00:00:00Z,Cardi B|Cardi|Atlantic Records|rap|hip hop|trap|latin|Bodak Yellow|bloody shoes|red bottoms|i like it|invasion of privacy|offset|bruno mars|finesse|WAP|Meg|Stallion|Hottie|Bardi|Bardi Gang|Megan The Stallion|Megan Thee Stallion|Worldstar|Onlyfans|Press|Money|Savage|cJc7xWJbwJw|lEIqjoO0-Bs|Kulture|Shaderoom|Baller Alert,76805026,2820387,382585,270277,https://i.ytimg.com/vi/hsm4poTWjMs/default.jpg,False,False,"Cardi B - WAP feat. Megan Thee StallionStream/Download - https://CardiB.lnk.to/WAP
Subscribe for more official content from Cardi B: https://CardiB.lnk.to/Subscribe

Follow Cardi B
http://cardibofficial.com
http://Twitter.com/IAmCardiB
http://Facebook.com/IAmCardiB
http://Instagram.com/f/iamcardib
http://Soundcloud.com/IAmCardiB

Exclusive Bardi Gang merchandise available here: http://smarturl.it/BardiGangMerchYT

LABELAtlantic RecordsCommissioner: Kareem Johnson / OverScene LLCSVP / Head of Marketing:  Marsha St. Hubert PRODUCTIONProd Co: Boy in the CastleDirector: Colin TilleyCreative Director: Kollin Carter & Patientce FosterExec Producer: Jamee RantaProducer: Whitney JacksonDirector of Photography: Elias Talbot1st AD: Ev Salomon Editor: Vinnie HobbsBeauty: Sunset EditChoreography: J.K. Creatives, Inc.Choreographer: JaQuel KnightAssistant Choreographers : Darina Littleton and Ashley Seldon CARDI B GLAMStyling: Kollin CarterStyling Asst: Jennifer UdechukwuHair: Tokyo StylezMakeup: Erika RomanNails: Jenny Bui (Nails on 7th)  MEGAN THEE STALLION GLAMStyling: EJ KingHair: Kellon DeryckMakeup: Megan Thee StallionNails: Coca MichelleThe official YouTube channel of Atlantic Records artist Cardi B. Subscribe for the latest music videos, performances, and more.",,
B0yVElQQWjg,Live Manzotti - Dia dos Pais #FiqueEmCasa e Cante #Comigo,2020-08-08T03:36:48Z,UCLOqStDCKZNvN_8Oqu2emGA,Padre Reginaldo Manzotti,10,2020-08-12T00:00:00Z,live manzotti|padre|Reginaldo|manzotti|do seu vigario|vigário|Sertanejo|música|ao vivo|live|#ficaemcasa|#livemanzotti|manzoti|manzote|manzotte|monzotti|monzote|arrasta pé|pai|homagem|papai|paternidade|pai heroi|musica|show|dia dos pais,610210,46634,682,329,https://i.ytimg.com/vi/B0yVElQQWjg/default.jpg,False,False,"A Live do Dia dos Pais é um grande show em homenagem a todos os pais, onde apresento a paternidade de todas as formas: o pai herói, o amigo, o conselheiro. Aquele que está sempre ao nosso lado em todos os momentos. Muita alegria, música, diversão e oração.#livemanzotti #livediadospais #FiqueEmCasa e Cante #Comigo#PadreReginaldoManzottiAcompanhe o Padre Reginaldo nas redes sociais:Facebook: https://www.facebook.com/padremanzottiTwitter: https://twitter.com/padremanzottiInstagram: https://instagram.com/padremanzotti/Youtube: https://www.youtube.com/PadreManzotti",,
lty6wb-D-Cw,Kevinho - Avançada (Videoclipe Oficial),2020-08-07T15:00:16Z,UCRxAbWkaLIVlyOy3N9QHm6w,Kevinho,10,2020-08-12T00:00:00Z,mc kevinho|canal mc kevinho|mc kevinho canal|canal oficial mc kevinho|kevinho|kevinho mc|kevinho funk|kevinho avançada|avançada|avançada single kevinho|kevinho lançamento avançada|avançada hit do kevinho|kevinho hit|hit kevinho|kevinho kondzilla|kondzilla|kevinho 2020,1888867,65433,1874,2257,https://i.ytimg.com/vi/lty6wb-D-Cw/default.jpg,False,False,"Ouça 'Avançada' no Spotify, é só clicar (ATUALIZAR) Letra da Música: Eita menina, MalvadaE quando empina, não paraQuero te ver descer, se soltaE faz o chão tremer, Agora vemAh olha só como ela vemJoga que joga a mais de 100Ah olha só como ela vemAcelerando o bumbum pra mimAvançada, e ela trava,trava, trava, trava, trava e destravatrava e destravatrava, trava, trava, trava, trava.Eita menina, MalvadaE quando empina, não paraQuero te ver descer, se soltaE faz o chão tremer, Agora vemAh olha só como ela vemJoga que joga a mais de 100Ah olha só como ela vemAcelerando o bumbum pra mimAvançada, e ela trava,trava, trava, trava, trava e destravatrava e destravatrava, trava, trava, trava, trava.Avançada, e ela trava,trava, trava, trava, trava e destravatrava e destravatrava, trava, trava, trava, trava.Redes oficiais do Artista: 
🚩Página no Facebook: https://goo.gl/rVgSpl 
🚩Instagram: https://goo.gl/ILGVyl
🚩Twitter: https://goo.gl/aw4C18Ficha Técnica:Ficha Técnica | Kevinho - AvançadaDireção e Edição: Mateus Rigola Produção: Luan RaphaelAssistente de Direção: Ingridy CiscatoAssistente de Produção: Felipe FerreiraDireção de Fotografia: Thiago Zumbi e Mateus Rigola Making of: Gabriel MeskitaFotografia Making of: Gabriel BrasilFigurino: Léo Bronks e Emerson TimbaDireção de Arte: Larissa BotaroProdução de Arte: Zaira MariáAssistente de arte: Raphael Yudão e Nayara FonsecaCasting: Bella BitencourtAssistente de Casting: Fefe KokubunMake: Tatiana Bombarda e Helena MoitaArte LED: Rafael BoardsGaffer: Thiago ZumbiAssistente de Gaffer: Roberto BonifazziCatering: Gordo ChurrascoMotorista: Bruno FechamentoPintura: GasparPainel de LED: ShowtimeLocação: GW EstúdiosCenários de Madeira: Leonarchik (Gaúcho Cenários)Iluminação: Gimel Iluminação#kevinho #avançada",,
1NF8v5tnPno,Live do Sérgio Reis - Especial Dia dos Pais #fiqueemcasa e cante #comigo,2020-08-08T19:37:51Z,UCa2s7svVZrDm5NUZ3ExL6DA,Sérgio Reis,10,2020-08-12T00:00:00Z,[None],96201,2669,57,67,https://i.ytimg.com/vi/1NF8v5tnPno/default.jpg,False,False,,,
rb5ejkjQ8f8,Gol do Atlético-MG: Filipe Luís faz gol contra no Maracanã. Galo 1 x 0 Flamengo,2020-08-09T19:46:51Z,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte,17,2020-08-12T00:00:00Z,Filipe Luis|Flamengo|gol contra|Atlético-MG|Maracanã|Brasileirão 2020|gol do atletico|gol contra de filipe luis|Filipe Luís,66941,697,53,168,https://i.ytimg.com/vi/rb5ejkjQ8f8/default.jpg,False,False,"Quer ver zoeira, desafios, vídeos e muita boleiragem em um só lugar? Vem pro Futebol Muleke!: 👉 https://uol.page.link/k3GQf",,
WMLPqjKza8M,É TUDO BOLO? NÃO AGUENTO MAIS!,2020-08-08T13:00:10Z,UCV306eHqgo0LvBf3Mh36AHg,Felipe Neto,24,2020-08-12T00:00:00Z,felipe neto|irmãos neto|bruno correa|bruno corrêa|bolo|mágica|tudo bolo|meme|meme do bolo|tenis|copo|prato|comida|como fazer,1538898,269470,4258,9914,https://i.ytimg.com/vi/WMLPqjKza8M/default.jpg,False,False,"ESTREOU A NOVA COLEÇÃO! LINK PARA A LOJA - https://www.lolja.com.br/felipe-netoLINK PARA O VÍDEO SOBRE A NOVA COLEÇÃO - https://youtu.be/z6w08bf4IgcQuando comprei o meu computador novo, todo mundo falou que era um ralador de queijo, mas agora descobri o que ele realmente é... confira!PLAYLIST DA NOSSA NOVA SÉRIE DE MINECRAFT! - https://www.youtube.com/playlist?list=PLnRuoKy8h_HsnIf9BNo_a4K63jEyowJ8CSEJA MEMBRO! - https://www.youtube.com/felipeneto/join",,
vRBl3ZFvP0o,NO MOMENTO DO EMPATE DO CORINTHIANS - CAMPEONATO PAULISTA,2020-08-08T21:55:07Z,UCIkAO7iHS6R9AtcABE9MdRQ,Energia 97 FM,24,2020-08-12T00:00:00Z,[None],52321,2755,69,247,https://i.ytimg.com/vi/vRBl3ZFvP0o/default.jpg,False,False,"Que isso galera, que isso HAHAHASE INSCREVA NO CANAL: http://youtube.com/energia97FACEBOOK• http://fb.com/energia97fmINSTAGRAM• http://instagram.com/energia97fm• http://instagram.com/estadio97TWITTER• http://twitter.com/energia97fm• http://twitter.com/estadio97SITE• http://97fm.com.br#derby #palmeiras #corinthians #domenico #depaula",,
stzM5QahN2s,Jose Augusto - A Live Mais Romântica da História,2020-08-08T03:52:21Z,UCxDHYaCC7pVzYtT64fKGmbA,JoseAugustoOficial,10,2020-08-12T00:00:00Z,live jose augusto|jose augusto|jose augusto live|evidencias live|sonho por sonho|aguenta coração|sabado|dia dos pais,259930,12731,158,355,https://i.ytimg.com/vi/stzM5QahN2s/default.jpg,False,False,"A Live mais romântica da história chegou! Se é pra falar de amor em sua forma mais plena, José Augusto é uma das maiores referências da música romântica.Cante, dance, curta e ame junto com a gente!#LiveJoseAugusto #ALiveMaisRomanticadaHistoria #MusicanaBandPlaylist0:00 ------ ABERTURA3:55 ------ Juro Que Não Vou Mais Chorar7:55 ------ Tudo Deu Em Nada12:24 ---- Um Brinde ao Amor16:05 ---- Chuvas de Verão20:27 ---- Amantes22:20 ---- De Que Vale Ter Tudo na Vida23:31 ---- Faz De Conta29:45 ---- Amar Você34:35 ---- Fantasias38:52 ---- Só Você42:43 ---- Me Esqueci de Viver46:43 ---- A Minha História53:23 ---- Indiferença56:10 ---- Por eu Ter me Machucado1:01:32 - Casinha Branca1:05:40 - Esqueça1:10:52 - De Igual Pra Igual1:12:34 - Não Aprendi Dizer Adeus1:13:42 - Você Vai Ver1:15:46 - Separação1:22:46 - Sábado1:28:34 - Evidências1:40:38 - Aguenta Coração1:44:54 - Fui eu1:48:49 - Sonho Por Sonho",,
zyXEhzuriGI,Live Elas Românticas - Solange Almeida & Walkyria Santos,2020-08-08T04:34:13Z,UCmefFmh-DKDUoxH67_b-5Vg,Solange Almeida,10,2020-08-12T00:00:00Z,[None],424323,11817,242,144,https://i.ytimg.com/vi/zyXEhzuriGI/default.jpg,False,False,Transmissão AO VIVO em HD: Mais Vídeo ProdutoraContato: (83) 99803-0566 | @maisvideo,,
xs5na4oPhO8,Amoreco,2020-08-06T11:38:14Z,UCdr8B1Wj70vRx7qNz0HkKPw,Simone & Simaria - Topic,10,2020-08-12T00:00:00Z,Simone & Simaria|Brazilian Vibes|Amoreco,39311,164,23,6,https://i.ytimg.com/vi/xs5na4oPhO8/default.jpg,False,False,Provided to YouTube by Universal Music GroupAmoreco · Simone & SimariaBrazilian Vibes℗ 2020 SS Gravações / Universal Music InternationalReleased on: 2020-08-07Composer  Lyricist: TierryComposer  Lyricist: Duguinho do AcordeonAuto-generated by YouTube.,,
lefr_v2688Q,Live Boi Surubim Imbatível - Thullio Milionário,2020-08-08T02:49:36Z,UCsZqRJQNy_shJ6eMl3zjTrg,Thullio Milionário,10,2020-08-12T00:00:00Z,thullio milionario|vaquejada|thullio milionario cantando vaquejada|vaqueiro|fazenda|sertão|túlio milionário|tulho milionario|tulhor milionario|tulio milionario|forró|forro raiz|tullio milionario|cavalo|nordeste|humilde|vida de gado|verão|dona|dona por favor me entenda|rural|boi|musica de vaquejada|video de vaquejada|vaquejada 2020|musica nova|forró 2020|dona eu to indo embora|playlist de vaquejada|clipe|forro beijando|boi surubim|live de vaquejada,762865,21226,910,88,https://i.ytimg.com/vi/lefr_v2688Q/default.jpg,False,False,"#BoiSurubimImbatível #Live #ThullioMilionário #FiqueEmCasa e Cante #Comigo​Cliquem em GOSTEI, INSCREVAM-SE no canal e COMPARTILHEM o link da live com os amigos!Conecte-se com Thullio Milionário:Instagram: https://www.instagram.com/thulliomilionarioFacebook : https://www.facebook.com/thulliomilionarioYoutube: https://www.youtube.com/thulliomilionarioSpotify: https://open.spotify.com/artist/7wfMF7uhijiZuT7QuXySP7?si=H_cheMfxTxeK5ciJi_lCcQDeezer: https://www.deezer.com/artist/53923702?utm_source=deezer&utm_content=artist-53923702&utm_term=2769128102_1571842968&utm_medium=webApple Music: https://music.apple.com/br/artist/thullio-milion%C3%A1rio/1441806067",,
efBoqfN2aWs,JÁ FIQUEI COM YOUTUBERS? - QUEM ME CONHECE MELHOR NA LOUD | ft. MOB e THAIGA!,2020-08-07T23:53:57Z,UCcBfPvc-87sAEyA7yqHG4wg,LOUD Mii,24,2020-08-12T00:00:00Z,miiedb|mii esquierdo|loud|loud mii|Loud Mob|Loud Thaiga,284510,65009,345,1753,https://i.ytimg.com/vi/efBoqfN2aWs/default.jpg,False,False,"Não esquece de deixar o like e de compartilhar o vídeo para me ajudar! Insta: https://www.instagram.com/loud_miihSe inscreva no canal: https://bit.ly/LOUDmiiBem vindo ao meu canal! Aqui você encontra react, gameplay, brincadeira e muito entreterimento! Aproveite para se inscrever e ativar o sininho.Contato comercial: agencia@loud.gg#vlog #react#loudhttps://bit.ly/LOUDlzinnhttps://bit.ly/LOUDjordanhttps://bit.ly/LOUDcoringahttps://bit.ly/LOUDnodahttps://bit.ly/LOUDbakhttps://bit.ly/LOUDlasershttps://bit.ly/GsLOUDhttps://bit.ly/LOUDwillhttps://bit.ly/LOUDleleohttps://bit.ly/LOUDshariinhttps://bit.ly/LOUDthurzinhttps://bit.ly/LOUDvinixzhttps://bit.ly/LOUDmiihttps://bit.ly/LOUDbabihttps://bit.ly/LOUDbradoockhttps://bit.ly/LOUDvoltanhttps://bit.ly/LOUDthaiga",,
9P-njtrfCfo,CORTEI A MINHA FRANJA REAL PRA ME TRANSFORMAR EM BONEQUINHA DE LUXO!,2020-08-07T14:44:23Z,UCcHR0RvLYk33ppkjBw3UaEA,Mari Maria,24,2020-08-12T00:00:00Z,yt:quality=high|mari maria|mari maria makeup|makeup|maquiagem|make|marimaria makeup|coleção mari maria|linha mari maria|máscara de cílios mari maria,1101694,87783,1326,2294,https://i.ytimg.com/vi/9P-njtrfCfo/default.jpg,False,False,✅ MARI MARIA MAKEUP ®: http://www.marimariamakeup.com ✅ CONTATO: marimaria@marimariamakeup.com🔥 Veja TAMBÉM ESSES VÍDEOS! LINKS:🔥 Maquiei a HUDABEAUTY: https://www.youtube.com/watch?v=wyhUIujONfE🔥 Testei o Iluminador MAIS POTENTE DO MUNDO: https://www.youtube.com/watch?v=aL6L8fEUlOs&t=266s🔥 PRODUTOS BARATINHOS: https://www.youtube.com/watch?v=wDt1Do4u33o&t=27s🔥 RECEITAS CASEIRAS CABELO: https://www.youtube.com/watch?v=0X3h7pb6L80&t=1s 🔥 REBOCO DE QUALIDADE: https://www.youtube.com/watch?v=cAZeLrd_VIU&t=42s🔥 ERROS X ACERTOS: https://www.youtube.com/watch?v=dQ3QG_BVNAs&t=1s,,
LhdJZc6NMUc,Live Lenno & Edson Lima [07/08/2020] #FiqueEmCasa e Cante #Comigo,2020-08-08T06:27:18Z,UCn67qAYbMyhqbrh75sQuFgg,Edson Lima - Oficial,24,2020-08-12T00:00:00Z,[None],381806,12196,149,126,https://i.ytimg.com/vi/LhdJZc6NMUc/default.jpg,False,False,"VAMOS ABRIR O BAR 🍻Central de Adubos apresenta: Live Lenno & Edson Lima 🤩 Nesta sexta-feira (07) a partir das 20h! 💥 Para deixar essa live ainda melhor, terá o sorteio de uma moto Pop110i 2020. Transmissão ao vivo feita pela SÓAGITOS no Canal LennoCantor e EdsonLimaCantor. Fique em casa e cante #comigo. Não perca!💥#Live #Lenno #EdsonLima #CentralAdubos #SóAgitos #YouTube #VamosAbrirOBar #Diversãoemcasa #quarentena #petrolina #pernambuco",,
0KksMrfxIfs,LIVE: Dia dos Pais com Michel Teló e Netão! - #LiveMontanaSteakHouse | #100,2020-08-09T19:27:05Z,UCNU_eMfEmoktIhUsuikHNWA,Netão Bom Beef,24,2020-08-12T00:00:00Z,[None],83217,4551,51,32,https://i.ytimg.com/vi/0KksMrfxIfs/default.jpg,False,False,,,
0aBDLgwqTQQ,Entrevista coletiva: Sampaoli (09/08/2020),2020-08-09T21:19:04Z,UC0BhAOfmm1tJaJkPyTM9D_g,TV Galo,17,2020-08-12T00:00:00Z,[None],50618,5014,34,405,https://i.ytimg.com/vi/0aBDLgwqTQQ/default.jpg,False,False,"Inscreva-se no canal oficial da TV GALO e fique por dentro de tudo que acontece no Atlético. http://www.youtube.com/tvgalowebVisite o site oficial do Galo: http://www.atletico.com.brAcompanhe o Galo nas redes sociais:Facebook: https://www.facebook.com/atletico Twitter: https://twitter.com/atletico  Instagram: http://instagram.com/atleticoTikTok: https://www.tiktok.com/@atleticoFlickr: https://www.flickr.com/photos/clubeatleticomineiro/Com transmissão pela Internet, a TV Galo é pioneira em Minas Gerais. Ela está presente nos principais eventos do clube e na cobertura de jogos e treinos do Atlético. Seu objetivo é estreitar o relacionamento com o torcedor, proporcionando um canal oficial de informações do dia a dia alvinegro.",,
zpe3HhAZ9jQ,"Pintor do Mundo - Enzo Rabelo, Bruno (Clipe Oficial)",2020-08-07T13:20:04Z,UCd03l2uhKmifkTDLdsP1kSw,Enzo Rabelo,10,2020-08-12T00:00:00Z,Enzo|Enzo Rabelo|Bruno|Pintor do Mundo,944586,43360,598,6463,https://i.ytimg.com/vi/zpe3HhAZ9jQ/default.jpg,False,False,"Ouça #PintordoMundo em todas as plataformas digitais: https://onerpm.lnk.to/pintordomundo▶ Inscreva-se em meu canal https://bit.ly/2XEUS99Música: Pintor do MundoArtistas: Enzo Rabelo, Bruno▶ Acompanhe o Enzo Rabelo: Instagram: https://bit.ly/2DmG5JzFacebook: https://bit.ly/2DLxT53Spotify: https://spoti.fi/3gOh0FuDeezer: https://bit.ly/31sHXbv▶Letra: Pintor do MundoCompositor: Pastor LucasQuem pintou o mundo?Quem escolheu a cor?Fez o sol amareloPôs o verde na florestaE o vermelho em uma florQuem pintou o mundo?Quem escolheu os tons?Fez a noite escuraDesenhou a clara luaMisturando o que era bomO maior pintor do mundoEstá pintando a minha históriaE ela não tinha corA cruz foi o pincel do autorO maior pintor do mundoEstá pintando a minha históriaEle assinou na obra que sou euE na assinatura está escrito, DeusQuem pintou o mundo?Quem escolheu a cor?Fez o sol amareloPôs o verde na florestaE o vermelho em uma florQuem pintou o mundo?Quem escolheu os tons?Fez a noite escuraDesenhou a clara luaMisturando o que era bomO maior pintor do mundoEstá pintando a minha históriaE ela não tinha corA cruz foi o pincel do autorO maior pintor do mundo (o maior pintor do mundo)Está pintando a minha históriaEle assinou na obra que sou euE na assinatura está escrito, DeusPintou minha vida com o sangue derramadoPintou minhas vestes com o branco da santidadePintou o meu interior com sua glóriaOh oh oh, oh oh ohEle pintou minha vidaPintou minha vida com o sangue derramadoPintou minhas vestes com o branco da santidade, ohPintou o meu interior com sua glóriaOh oh oh, oh oh ohO maior pintor do mundoEstá pintando a minha história (minha história)E ela não tinha corA cruz foi o pincel do autorO maior pintor do mundoEstá pintando a minha históriaEle assinou na obra que sou euE na assinatura está escrito, DeusO maior pintor do mundoEstá pintando a minha históriaE ela não tinha corA cruz foi o pincel do autorO maior pintor do mundoEstá pintando a minha históriaEle assinou na obra que sou euE na assinatura está escrito, DeusDireção Geral: CSM PrimeProdução Executiva: Clayton Mattos, Marquinhos Malaquias, Júnior MeloProdutor Musical: Júnior Melo, Marcelo Cheba (Studio Bar)Diretor de Vídeo: Luiz SoufeProdutora de Vídeo: Soufe CinemaMarketing: Alysson Estopa (Music Mídia)Libras: Ricardo Júnior#pintordomundo #enzorabelo #brunodobem▶ Inscreva-se em meu canal https://bit.ly/2XEUS99",,
